day_since_genesis,blocks_mined_today,block_reward_today_BTRF,emission_today_BTRF,cumulative_supply_BTRF,cumulative_pct_of_cap
6218,576,0.09765625,56.25,20939662.5,99.71267857142857
6219,576,0.09765625,56.25,20939718.75,99.71294642857143
6220,576,0.09765625,56.25,20939775.0,99.71321428571429
6221,576,0.09765625,56.25,20939831.25,99.71348214285715
6222,576,0.09765625,56.25,20939887.5,99.71375
6223,576,0.09765625,56.25,20939943.75,99.71401785714285
6224,576,0.09765625,56.25,20940000.0,99.71428571428571
6225,576,0.09765625,56.25,20940056.25,99.71455357142858
6226,576,0.09765625,56.25,20940112.5,99.71482142857143
6227,576,0.09765625,56.25,20940168.75,99.71508928571428
6228,576,0.09765625,56.25,20940225.0,99.71535714285714
6229,576,0.09765625,56.25,20940281.25,99.715625
6230,576,0.09765625,56.25,20940337.5,99.71589285714286
6231,576,0.09765625,56.25,20940393.75,99.71616071428572
6232,576,0.09765625,56.25,20940450.0,99.71642857142857
6233,576,0.09765625,56.25,20940506.25,99.71669642857142
6234,576,0.09765625,56.25,20940562.5,99.71696428571428
6235,576,0.09765625,56.25,20940618.75,99.71723214285714
6236,576,0.09765625,56.25,20940675.0,99.7175
6237,576,0.09765625,56.25,20940731.25,99.71776785714286
6238,576,0.09765625,56.25,20940787.5,99.71803571428572
6239,576,0.09765625,56.25,20940843.75,99.71830357142856
6240,576,0.09765625,56.25,20940900.0,99.71857142857142
6241,576,0.09765625,56.25,20940956.25,99.7188392857143
6242,576,0.09765625,56.25,20941012.5,99.71910714285714
6243,576,0.09765625,56.25,20941068.75,99.719375
6244,576,0.09765625,56.25,20941125.0,99.71964285714286
6245,576,0.09765625,56.25,20941181.25,99.7199107142857
6246,576,0.09765625,56.25,20941237.5,99.72017857142858
6247,576,0.09765625,56.25,20941293.75,99.72044642857144
6248,576,0.09765625,56.25,20941350.0,99.72071428571428
6249,576,0.09765625,56.25,20941406.25,99.72098214285714
6250,576,0.09765625,56.25,20941462.5,99.72125
6251,576,0.09765625,56.25,20941518.75,99.72151785714286
6252,576,0.09765625,56.25,20941575.0,99.72178571428572
6253,576,0.09765625,56.25,20941631.25,99.72205357142857
6254,576,0.09765625,56.25,20941687.5,99.72232142857142
6255,576,0.09765625,56.25,20941743.75,99.72258928571428
6256,576,0.09765625,56.25,20941800.0,99.72285714285715
6257,576,0.09765625,56.25,20941856.25,99.723125
6258,576,0.09765625,56.25,20941912.5,99.72339285714285
6259,576,0.09765625,56.25,20941968.75,99.72366071428571
6260,576,0.09765625,56.25,20942025.0,99.72392857142857
6261,576,0.09765625,56.25,20942081.25,99.72419642857143
6262,576,0.09765625,56.25,20942137.5,99.72446428571429
6263,576,0.09765625,56.25,20942193.75,99.72473214285714
6264,576,0.09765625,56.25,20942250.0,99.725
6265,576,0.09765625,56.25,20942306.25,99.72526785714285
6266,576,0.09765625,56.25,20942362.5,99.72553571428571
6267,576,0.09765625,56.25,20942418.75,99.72580357142857
6268,576,0.09765625,56.25,20942475.0,99.72607142857143
6269,576,0.09765625,56.25,20942531.25,99.72633928571429
6270,576,0.09765625,56.25,20942587.5,99.72660714285713
6271,576,0.09765625,56.25,20942643.75,99.726875
6272,576,0.09765625,56.25,20942700.0,99.72714285714287
6273,576,0.09765625,56.25,20942756.25,99.72741071428571
6274,576,0.09765625,56.25,20942812.5,99.72767857142857
6275,576,0.09765625,56.25,20942868.75,99.72794642857143
6276,576,0.09765625,56.25,20942925.0,99.72821428571429
6277,576,0.09765625,56.25,20942981.25,99.72848214285715
6278,576,0.09765625,56.25,20943037.5,99.72875
6279,576,0.09765625,56.25,20943093.75,99.72901785714285
6280,576,0.09765625,56.25,20943150.0,99.72928571428571
6281,576,0.09765625,56.25,20943206.25,99.72955357142858
6282,576,0.09765625,56.25,20943262.5,99.72982142857143
6283,576,0.09765625,56.25,20943318.75,99.73008928571429
6284,576,0.09765625,56.25,20943375.0,99.73035714285714
6285,576,0.09765625,56.25,20943431.25,99.73062499999999
6286,576,0.09765625,56.25,20943487.5,99.73089285714286
6287,576,0.09765625,56.25,20943543.75,99.73116071428572
6288,576,0.09765625,56.25,20943600.0,99.73142857142857
6289,576,0.09765625,56.25,20943656.25,99.73169642857142
6290,576,0.09765625,56.25,20943712.5,99.73196428571428
6291,576,0.09765625,56.25,20943768.75,99.73223214285714
6292,576,0.09765625,56.25,20943825.0,99.7325
6293,576,0.09765625,56.25,20943881.25,99.73276785714286
6294,576,0.09765625,56.25,20943937.5,99.7330357142857
6295,576,0.09765625,56.25,20943993.75,99.73330357142856
6296,576,0.09765625,56.25,20944050.0,99.73357142857144
6297,576,0.09765625,56.25,20944106.25,99.73383928571428
6298,576,0.09765625,56.25,20944162.5,99.73410714285714
6299,576,0.09765625,56.25,20944218.75,99.734375
6300,576,0.09765625,56.25,20944275.0,99.73464285714286
6301,576,0.09765625,56.25,20944331.25,99.73491071428572
6302,576,0.09765625,56.25,20944387.5,99.73517857142858
6303,576,0.09765625,56.25,20944443.75,99.73544642857142
6304,576,0.09765625,56.25,20944500.0,99.73571428571428
6305,576,0.09765625,56.25,20944556.25,99.73598214285714
6306,576,0.09765625,56.25,20944612.5,99.73625
6307,576,0.09765625,56.25,20944668.75,99.73651785714286
6308,576,0.09765625,56.25,20944725.0,99.73678571428572
6309,576,0.09765625,56.25,20944781.25,99.73705357142858
6310,576,0.09765625,56.25,20944837.5,99.73732142857142
6311,576,0.09765625,56.25,20944893.75,99.7375892857143
6312,576,0.09765625,56.25,20944950.0,99.73785714285714
6313,576,0.09765625,56.25,20945006.25,99.738125
6314,576,0.09765625,56.25,20945062.5,99.73839285714286
6315,576,0.09765625,56.25,20945118.75,99.73866071428571
6316,576,0.09765625,56.25,20945175.0,99.73892857142857
6317,576,0.09765625,56.25,20945231.25,99.73919642857143
6318,576,0.09765625,56.25,20945287.5,99.73946428571429
6319,576,0.09765625,56.25,20945343.75,99.73973214285714
6320,576,0.09765625,56.25,20945400.0,99.74
6321,576,0.09765625,56.25,20945456.25,99.74026785714287
6322,576,0.09765625,56.25,20945512.5,99.74053571428571
6323,576,0.09765625,56.25,20945568.75,99.74080357142857
6324,576,0.09765625,56.25,20945625.0,99.74107142857143
6325,576,0.09765625,56.25,20945681.25,99.74133928571428
6326,576,0.09765625,56.25,20945737.5,99.74160714285715
6327,576,0.09765625,56.25,20945793.75,99.74187500000001
6328,576,0.09765625,56.25,20945850.0,99.74214285714285
6329,576,0.09765625,56.25,20945906.25,99.74241071428571
6330,576,0.09765625,56.25,20945962.5,99.74267857142857
6331,576,0.09765625,56.25,20946018.75,99.74294642857143
6332,576,0.09765625,56.25,20946075.0,99.74321428571429
6333,576,0.09765625,56.25,20946131.25,99.74348214285715
6334,576,0.09765625,56.25,20946187.5,99.74374999999999
6335,576,0.09765625,56.25,20946243.75,99.74401785714285
6336,576,0.09765625,56.25,20946300.0,99.74428571428572
6337,576,0.09765625,56.25,20946356.25,99.74455357142857
6338,576,0.09765625,56.25,20946412.5,99.74482142857143
6339,576,0.09765625,56.25,20946468.75,99.74508928571429
6340,576,0.09765625,56.25,20946525.0,99.74535714285715
6341,576,0.09765625,56.25,20946581.25,99.745625
6342,576,0.09765625,56.25,20946637.5,99.74589285714286
6343,576,0.09765625,56.25,20946693.75,99.74616071428571
6344,576,0.09765625,56.25,20946750.0,99.74642857142857
6345,576,0.09765625,56.25,20946806.25,99.74669642857143
6346,576,0.09765625,56.25,20946862.5,99.74696428571428
6347,576,0.09765625,56.25,20946918.75,99.74723214285714
6348,576,0.09765625,56.25,20946975.0,99.7475
6349,576,0.09765625,56.25,20947031.25,99.74776785714286
6350,576,0.09765625,56.25,20947087.5,99.7480357142857
6351,576,0.09765625,56.25,20947143.75,99.74830357142858
6352,576,0.09765625,56.25,20947200.0,99.74857142857144
6353,576,0.09765625,56.25,20947256.25,99.74883928571428
6354,576,0.09765625,56.25,20947312.5,99.74910714285714
6355,576,0.09765625,56.25,20947368.75,99.749375
6356,576,0.09765625,56.25,20947425.0,99.74964285714286
6357,576,0.09765625,56.25,20947481.25,99.74991071428572
6358,576,0.09765625,56.25,20947537.5,99.75017857142858
6359,576,0.09765625,56.25,20947593.75,99.75044642857142
6360,576,0.09765625,56.25,20947650.0,99.75071428571428
6361,576,0.09765625,56.25,20947706.25,99.75098214285715
6362,576,0.09765625,56.25,20947762.5,99.75125
6363,576,0.09765625,56.25,20947818.75,99.75151785714286
6364,576,0.09765625,56.25,20947875.0,99.75178571428572
6365,576,0.09765625,56.25,20947931.25,99.75205357142856
6366,576,0.09765625,56.25,20947987.5,99.75232142857143
6367,576,0.09765625,56.25,20948043.75,99.7525892857143
6368,576,0.09765625,56.25,20948100.0,99.75285714285714
6369,576,0.09765625,56.25,20948156.25,99.753125
6370,576,0.09765625,56.25,20948212.5,99.75339285714286
6371,576,0.09765625,56.25,20948268.75,99.75366071428572
6372,576,0.09765625,56.25,20948325.0,99.75392857142857
6373,576,0.09765625,56.25,20948381.25,99.75419642857143
6374,576,0.09765625,56.25,20948437.5,99.75446428571428
6375,576,0.09765625,56.25,20948493.75,99.75473214285714
6376,576,0.09765625,56.25,20948550.0,99.75500000000001
6377,576,0.09765625,56.25,20948606.25,99.75526785714285
6378,576,0.09765625,56.25,20948662.5,99.75553571428571
6379,576,0.09765625,56.25,20948718.75,99.75580357142857
6380,576,0.09765625,56.25,20948775.0,99.75607142857143
6381,576,0.09765625,56.25,20948831.25,99.75633928571429
6382,576,0.09765625,56.25,20948887.5,99.75660714285715
6383,576,0.09765625,56.25,20948943.75,99.756875
6384,576,0.09765625,56.25,20949000.0,99.75714285714285
6385,576,0.09765625,56.25,20949056.25,99.75741071428571
6386,576,0.09765625,56.25,20949112.5,99.75767857142857
6387,576,0.09765625,56.25,20949168.75,99.75794642857143
6388,576,0.09765625,56.25,20949225.0,99.75821428571429
6389,576,0.09765625,56.25,20949281.25,99.75848214285715
6390,576,0.09765625,56.25,20949337.5,99.75874999999999
6391,576,0.09765625,56.25,20949393.75,99.75901785714287
6392,576,0.09765625,56.25,20949450.0,99.75928571428571
6393,576,0.09765625,56.25,20949506.25,99.75955357142857
6394,576,0.09765625,56.25,20949562.5,99.75982142857143
6395,576,0.09765625,56.25,20949618.75,99.76008928571429
6396,576,0.09765625,56.25,20949675.0,99.76035714285715
6397,576,0.09765625,56.25,20949731.25,99.760625
6398,576,0.09765625,56.25,20949787.5,99.76089285714286
6399,576,0.09765625,56.25,20949843.75,99.76116071428571
6400,576,0.09765625,56.25,20949900.0,99.76142857142857
6401,576,0.09765625,56.25,20949956.25,99.76169642857144
6402,576,0.09765625,56.25,20950012.5,99.76196428571428
6403,576,0.09765625,56.25,20950068.75,99.76223214285714
6404,576,0.09765625,56.25,20950125.0,99.7625
6405,576,0.09765625,56.25,20950181.25,99.76276785714285
6406,576,0.09765625,56.25,20950237.5,99.76303571428572
6407,576,0.09765625,56.25,20950293.75,99.76330357142858
6408,576,0.09765625,56.25,20950350.0,99.76357142857142
6409,576,0.09765625,56.25,20950406.25,99.76383928571428
6410,576,0.09765625,56.25,20950462.5,99.76410714285714
6411,576,0.09765625,56.25,20950518.75,99.764375
6412,576,0.09765625,56.25,20950575.0,99.76464285714286
6413,576,0.09765625,56.25,20950631.25,99.76491071428572
6414,576,0.09765625,56.25,20950687.5,99.76517857142856
6415,576,0.09765625,56.25,20950743.75,99.76544642857142
6416,576,0.09765625,56.25,20950800.0,99.7657142857143
6417,576,0.09765625,56.25,20950856.25,99.76598214285714
6418,576,0.09765625,56.25,20950912.5,99.76625
6419,576,0.09765625,56.25,20950968.75,99.76651785714286
6420,576,0.09765625,56.25,20951025.0,99.76678571428572
6421,576,0.09765625,56.25,20951081.25,99.76705357142858
6422,576,0.09765625,56.25,20951137.5,99.76732142857144
6423,576,0.09765625,56.25,20951193.75,99.76758928571428
6424,576,0.09765625,56.25,20951250.0,99.76785714285714
6425,576,0.09765625,56.25,20951306.25,99.768125
6426,576,0.09765625,56.25,20951362.5,99.76839285714286
6427,576,0.09765625,56.25,20951418.75,99.76866071428572
6428,576,0.09765625,56.25,20951475.0,99.76892857142857
6429,576,0.09765625,56.25,20951531.25,99.76919642857143
6430,576,0.09765625,56.25,20951587.5,99.76946428571428
6431,576,0.09765625,56.25,20951643.75,99.76973214285715
6432,576,0.09765625,56.25,20951700.0,99.77000000000001
6433,576,0.09765625,56.25,20951756.25,99.77026785714285
6434,576,0.09765625,56.25,20951812.5,99.77053571428571
6435,576,0.09765625,56.25,20951868.75,99.77080357142857
6436,576,0.09765625,56.25,20951925.0,99.77107142857143
6437,576,0.09765625,56.25,20951981.25,99.77133928571429
6438,576,0.09765625,56.25,20952037.5,99.77160714285715
6439,576,0.09765625,56.25,20952093.75,99.771875
6440,576,0.09765625,56.25,20952150.0,99.77214285714285
6441,576,0.09765625,56.25,20952206.25,99.77241071428573
6442,576,0.09765625,56.25,20952262.5,99.77267857142857
6443,576,0.09765625,56.25,20952318.75,99.77294642857143
6444,576,0.09765625,56.25,20952375.0,99.77321428571429
6445,576,0.09765625,56.25,20952431.25,99.77348214285713
6446,576,0.09765625,56.25,20952487.5,99.77375
6447,576,0.09765625,56.25,20952543.75,99.77401785714287
6448,576,0.09765625,56.25,20952600.0,99.77428571428571
6449,576,0.09765625,56.25,20952656.25,99.77455357142857
6450,576,0.09765625,56.25,20952712.5,99.77482142857143
6451,576,0.09765625,56.25,20952768.75,99.77508928571429
6452,576,0.09765625,56.25,20952825.0,99.77535714285715
6453,576,0.09765625,56.25,20952881.25,99.775625
6454,576,0.09765625,56.25,20952937.5,99.77589285714285
6455,576,0.09765625,56.25,20952993.75,99.77616071428571
6456,576,0.09765625,56.25,20953050.0,99.77642857142857
6457,576,0.09765625,56.25,20953106.25,99.77669642857143
6458,576,0.09765625,56.25,20953162.5,99.77696428571429
6459,576,0.09765625,56.25,20953218.75,99.77723214285714
6460,576,0.09765625,56.25,20953275.0,99.7775
6461,576,0.09765625,56.25,20953331.25,99.77776785714285
6462,576,0.09765625,56.25,20953387.5,99.77803571428572
6463,576,0.09765625,56.25,20953443.75,99.77830357142857
6464,576,0.09765625,56.25,20953500.0,99.77857142857142
6465,576,0.09765625,56.25,20953556.25,99.77883928571428
6466,576,0.09765625,56.25,20953612.5,99.77910714285714
6467,576,0.09765625,56.25,20953668.75,99.779375
6468,576,0.09765625,56.25,20953725.0,99.77964285714286
6469,576,0.09765625,56.25,20953781.25,99.77991071428572
6470,576,0.09765625,56.25,20953837.5,99.78017857142856
6471,576,0.09765625,56.25,20953893.75,99.78044642857142
6472,576,0.09765625,56.25,20953950.0,99.78071428571428
6473,576,0.09765625,56.25,20954006.25,99.78098214285714
6474,576,0.09765625,56.25,20954062.5,99.78125
6475,576,0.09765625,56.25,20954118.75,99.78151785714286
6476,576,0.09765625,56.25,20954175.0,99.7817857142857
6477,576,0.09765625,56.25,20954231.25,99.78205357142858
6478,576,0.09765625,56.25,20954287.5,99.78232142857144
6479,576,0.09765625,56.25,20954343.75,99.78258928571428
6480,576,0.09765625,56.25,20954400.0,99.78285714285714
6481,576,0.09765625,56.25,20954456.25,99.783125
6482,576,0.09765625,56.25,20954512.5,99.78339285714286
6483,576,0.09765625,56.25,20954568.75,99.78366071428572
6484,576,0.09765625,56.25,20954625.0,99.78392857142858
6485,576,0.09765625,56.25,20954681.25,99.78419642857142
6486,576,0.09765625,56.25,20954737.5,99.78446428571428
6487,576,0.09765625,56.25,20954793.75,99.78473214285715
6488,576,0.09765625,56.25,20954850.0,99.785
6489,576,0.09765625,56.25,20954906.25,99.78526785714286
6490,576,0.09765625,56.25,20954962.5,99.78553571428571
6491,576,0.09765625,56.25,20955018.75,99.78580357142857
6492,576,0.09765625,56.25,20955075.0,99.78607142857143
6493,576,0.09765625,56.25,20955131.25,99.78633928571429
6494,576,0.09765625,56.25,20955187.5,99.78660714285714
6495,576,0.09765625,56.25,20955243.75,99.786875
6496,576,0.09765625,56.25,20955300.0,99.78714285714285
6497,576,0.09765625,56.25,20955356.25,99.78741071428571
6498,576,0.09765625,56.25,20955412.5,99.78767857142857
6499,576,0.09765625,56.25,20955468.75,99.78794642857143
6500,576,0.09765625,56.25,20955525.0,99.78821428571429
6501,576,0.09765625,56.25,20955581.25,99.78848214285713
6502,576,0.09765625,56.25,20955637.5,99.78875000000001
6503,576,0.09765625,56.25,20955693.75,99.78901785714285
6504,576,0.09765625,56.25,20955750.0,99.78928571428571
6505,576,0.09765625,56.25,20955806.25,99.78955357142857
6506,576,0.09765625,56.25,20955862.5,99.78982142857143
6507,576,0.09765625,56.25,20955918.75,99.79008928571429
6508,576,0.09765625,56.25,20955975.0,99.79035714285715
6509,576,0.09765625,56.25,20956031.25,99.790625
6510,576,0.09765625,56.25,20956087.5,99.79089285714285
6511,576,0.09765625,56.25,20956143.75,99.79116071428571
6512,576,0.09765625,56.25,20956200.0,99.79142857142858
6513,576,0.09765625,56.25,20956256.25,99.79169642857143
6514,576,0.09765625,56.25,20956312.5,99.79196428571429
6515,576,0.09765625,56.25,20956368.75,99.79223214285715
6516,576,0.09765625,56.25,20956425.0,99.79249999999999
6517,576,0.09765625,56.25,20956481.25,99.79276785714286
6518,576,0.09765625,56.25,20956537.5,99.79303571428572
6519,576,0.09765625,56.25,20956593.75,99.79330357142857
6520,576,0.09765625,56.25,20956650.0,99.79357142857143
6521,576,0.09765625,56.25,20956706.25,99.79383928571428
6522,576,0.09765625,56.25,20956762.5,99.79410714285714
6523,576,0.09765625,56.25,20956818.75,99.794375
6524,576,0.09765625,56.25,20956875.0,99.79464285714286
6525,576,0.09765625,56.25,20956931.25,99.7949107142857
6526,576,0.09765625,56.25,20956987.5,99.79517857142856
6527,576,0.09765625,56.25,20957043.75,99.79544642857144
6528,576,0.09765625,56.25,20957100.0,99.79571428571428
6529,576,0.09765625,56.25,20957156.25,99.79598214285714
6530,576,0.09765625,56.25,20957212.5,99.79625
6531,576,0.09765625,56.25,20957268.75,99.79651785714285
6532,576,0.09765625,56.25,20957325.0,99.79678571428572
6533,576,0.09765625,56.25,20957381.25,99.79705357142858
6534,576,0.09765625,56.25,20957437.5,99.79732142857142
6535,576,0.09765625,56.25,20957493.75,99.79758928571428
6536,576,0.09765625,56.25,20957550.0,99.79785714285714
6537,576,0.09765625,56.25,20957606.25,99.798125
6538,576,0.09765625,56.25,20957662.5,99.79839285714286
6539,576,0.09765625,56.25,20957718.75,99.79866071428572
6540,576,0.09765625,56.25,20957775.0,99.79892857142858
6541,576,0.09765625,56.25,20957831.25,99.79919642857142
6542,576,0.09765625,56.25,20957887.5,99.7994642857143
6543,576,0.09765625,56.25,20957943.75,99.79973214285714
6544,576,0.09765625,56.25,20958000.0,99.8
6545,576,0.09765625,56.25,20958056.25,99.80026785714286
6546,576,0.09765625,56.25,20958112.5,99.80053571428572
6547,576,0.09765625,56.25,20958168.75,99.80080357142857
6548,576,0.09765625,56.25,20958225.0,99.80107142857143
6549,576,0.09765625,56.25,20958281.25,99.80133928571429
6550,576,0.09765625,56.25,20958337.5,99.80160714285714
6551,576,0.09765625,56.25,20958393.75,99.801875
6552,576,0.09765625,56.25,20958450.0,99.80214285714285
6553,576,0.09765625,56.25,20958506.25,99.80241071428571
6554,576,0.09765625,56.25,20958562.5,99.80267857142857
6555,576,0.09765625,56.25,20958618.75,99.80294642857143
6556,576,0.09765625,56.25,20958675.0,99.80321428571428
6557,576,0.09765625,56.25,20958731.25,99.80348214285715
6558,576,0.09765625,56.25,20958787.5,99.80375000000001
6559,576,0.09765625,56.25,20958843.75,99.80401785714285
6560,576,0.09765625,56.25,20958900.0,99.80428571428571
6561,576,0.09765625,56.25,20958956.25,99.80455357142857
6562,576,0.048828125,42.1875,20958998.4375,99.80475446428572
6563,576,0.048828125,28.125,20959026.5625,99.80488839285714
6564,576,0.048828125,28.125,20959054.6875,99.80502232142857
6565,576,0.048828125,28.125,20959082.8125,99.80515625000001
6566,576,0.048828125,28.125,20959110.9375,99.80529017857143
6567,576,0.048828125,28.125,20959139.0625,99.80542410714285
6568,576,0.048828125,28.125,20959167.1875,99.80555803571428
6569,576,0.048828125,28.125,20959195.3125,99.80569196428571
6570,576,0.048828125,28.125,20959223.4375,99.80582589285714
6571,576,0.048828125,28.125,20959251.5625,99.80595982142857
6572,576,0.048828125,28.125,20959279.6875,99.80609375
6573,576,0.048828125,28.125,20959307.8125,99.80622767857142
6574,576,0.048828125,28.125,20959335.9375,99.80636160714286
6575,576,0.048828125,28.125,20959364.0625,99.80649553571429
6576,576,0.048828125,28.125,20959392.1875,99.8066294642857
6577,576,0.048828125,28.125,20959420.3125,99.80676339285715
6578,576,0.048828125,28.125,20959448.4375,99.80689732142856
6579,576,0.048828125,28.125,20959476.5625,99.80703125
6580,576,0.048828125,28.125,20959504.6875,99.80716517857144
6581,576,0.048828125,28.125,20959532.8125,99.80729910714285
6582,576,0.048828125,28.125,20959560.9375,99.80743303571428
6583,576,0.048828125,28.125,20959589.0625,99.80756696428571
6584,576,0.048828125,28.125,20959617.1875,99.80770089285714
6585,576,0.048828125,28.125,20959645.3125,99.80783482142857
6586,576,0.048828125,28.125,20959673.4375,99.80796875
6587,576,0.048828125,28.125,20959701.5625,99.80810267857143
6588,576,0.048828125,28.125,20959729.6875,99.80823660714286
6589,576,0.048828125,28.125,20959757.8125,99.80837053571429
6590,576,0.048828125,28.125,20959785.9375,99.80850446428572
6591,576,0.048828125,28.125,20959814.0625,99.80863839285715
6592,576,0.048828125,28.125,20959842.1875,99.80877232142858
6593,576,0.048828125,28.125,20959870.3125,99.80890624999999
6594,576,0.048828125,28.125,20959898.4375,99.80904017857142
6595,576,0.048828125,28.125,20959926.5625,99.80917410714287
6596,576,0.048828125,28.125,20959954.6875,99.80930803571428
6597,576,0.048828125,28.125,20959982.8125,99.80944196428571
6598,576,0.048828125,28.125,20960010.9375,99.80957589285714
6599,576,0.048828125,28.125,20960039.0625,99.80970982142857
6600,576,0.048828125,28.125,20960067.1875,99.80984375
6601,576,0.048828125,28.125,20960095.3125,99.80997767857143
6602,576,0.048828125,28.125,20960123.4375,99.81011160714286
6603,576,0.048828125,28.125,20960151.5625,99.81024553571429
6604,576,0.048828125,28.125,20960179.6875,99.81037946428572
6605,576,0.048828125,28.125,20960207.8125,99.81051339285715
6606,576,0.048828125,28.125,20960235.9375,99.81064732142858
6607,576,0.048828125,28.125,20960264.0625,99.81078125
6608,576,0.048828125,28.125,20960292.1875,99.81091517857142
6609,576,0.048828125,28.125,20960320.3125,99.81104910714286
6610,576,0.048828125,28.125,20960348.4375,99.8111830357143
6611,576,0.048828125,28.125,20960376.5625,99.81131696428571
6612,576,0.048828125,28.125,20960404.6875,99.81145089285715
6613,576,0.048828125,28.125,20960432.8125,99.81158482142857
6614,576,0.048828125,28.125,20960460.9375,99.81171875
6615,576,0.048828125,28.125,20960489.0625,99.81185267857143
6616,576,0.048828125,28.125,20960517.1875,99.81198660714286
6617,576,0.048828125,28.125,20960545.3125,99.81212053571429
6618,576,0.048828125,28.125,20960573.4375,99.81225446428572
6619,576,0.048828125,28.125,20960601.5625,99.81238839285714
6620,576,0.048828125,28.125,20960629.6875,99.81252232142857
6621,576,0.048828125,28.125,20960657.8125,99.81265625
6622,576,0.048828125,28.125,20960685.9375,99.81279017857143
6623,576,0.048828125,28.125,20960714.0625,99.81292410714285
6624,576,0.048828125,28.125,20960742.1875,99.81305803571429
6625,576,0.048828125,28.125,20960770.3125,99.81319196428572
6626,576,0.048828125,28.125,20960798.4375,99.81332589285714
6627,576,0.048828125,28.125,20960826.5625,99.81345982142858
6628,576,0.048828125,28.125,20960854.6875,99.81359375
6629,576,0.048828125,28.125,20960882.8125,99.81372767857142
6630,576,0.048828125,28.125,20960910.9375,99.81386160714287
6631,576,0.048828125,28.125,20960939.0625,99.81399553571428
6632,576,0.048828125,28.125,20960967.1875,99.81412946428571
6633,576,0.048828125,28.125,20960995.3125,99.81426339285714
6634,576,0.048828125,28.125,20961023.4375,99.81439732142857
6635,576,0.048828125,28.125,20961051.5625,99.81453125
6636,576,0.048828125,28.125,20961079.6875,99.81466517857143
6637,576,0.048828125,28.125,20961107.8125,99.81479910714286
6638,576,0.048828125,28.125,20961135.9375,99.81493303571428
6639,576,0.048828125,28.125,20961164.0625,99.81506696428572
6640,576,0.048828125,28.125,20961192.1875,99.81520089285715
6641,576,0.048828125,28.125,20961220.3125,99.81533482142856
6642,576,0.048828125,28.125,20961248.4375,99.81546875000001
6643,576,0.048828125,28.125,20961276.5625,99.81560267857142
6644,576,0.048828125,28.125,20961304.6875,99.81573660714285
6645,576,0.048828125,28.125,20961332.8125,99.8158705357143
6646,576,0.048828125,28.125,20961360.9375,99.81600446428571
6647,576,0.048828125,28.125,20961389.0625,99.81613839285714
6648,576,0.048828125,28.125,20961417.1875,99.81627232142857
6649,576,0.048828125,28.125,20961445.3125,99.81640625
6650,576,0.048828125,28.125,20961473.4375,99.81654017857143
6651,576,0.048828125,28.125,20961501.5625,99.81667410714286
6652,576,0.048828125,28.125,20961529.6875,99.81680803571429
6653,576,0.048828125,28.125,20961557.8125,99.8169419642857
6654,576,0.048828125,28.125,20961585.9375,99.81707589285715
6655,576,0.048828125,28.125,20961614.0625,99.81720982142858
6656,576,0.048828125,28.125,20961642.1875,99.81734374999999
6657,576,0.048828125,28.125,20961670.3125,99.81747767857144
6658,576,0.048828125,28.125,20961698.4375,99.81761160714285
6659,576,0.048828125,28.125,20961726.5625,99.81774553571428
6660,576,0.048828125,28.125,20961754.6875,99.81787946428572
6661,576,0.048828125,28.125,20961782.8125,99.81801339285714
6662,576,0.048828125,28.125,20961810.9375,99.81814732142857
6663,576,0.048828125,28.125,20961839.0625,99.81828125
6664,576,0.048828125,28.125,20961867.1875,99.81841517857143
6665,576,0.048828125,28.125,20961895.3125,99.81854910714286
6666,576,0.048828125,28.125,20961923.4375,99.81868303571429
6667,576,0.048828125,28.125,20961951.5625,99.81881696428572
6668,576,0.048828125,28.125,20961979.6875,99.81895089285715
6669,576,0.048828125,28.125,20962007.8125,99.81908482142858
6670,576,0.048828125,28.125,20962035.9375,99.81921875
6671,576,0.048828125,28.125,20962064.0625,99.81935267857142
6672,576,0.048828125,28.125,20962092.1875,99.81948660714286
6673,576,0.048828125,28.125,20962120.3125,99.81962053571428
6674,576,0.048828125,28.125,20962148.4375,99.81975446428571
6675,576,0.048828125,28.125,20962176.5625,99.81988839285715
6676,576,0.048828125,28.125,20962204.6875,99.82002232142857
6677,576,0.048828125,28.125,20962232.8125,99.82015625
6678,576,0.048828125,28.125,20962260.9375,99.82029017857143
6679,576,0.048828125,28.125,20962289.0625,99.82042410714286
6680,576,0.048828125,28.125,20962317.1875,99.82055803571428
6681,576,0.048828125,28.125,20962345.3125,99.82069196428571
6682,576,0.048828125,28.125,20962373.4375,99.82082589285714
6683,576,0.048828125,28.125,20962401.5625,99.82095982142857
6684,576,0.048828125,28.125,20962429.6875,99.82109375
6685,576,0.048828125,28.125,20962457.8125,99.82122767857143
6686,576,0.048828125,28.125,20962485.9375,99.82136160714286
6687,576,0.048828125,28.125,20962514.0625,99.82149553571429
6688,576,0.048828125,28.125,20962542.1875,99.8216294642857
6689,576,0.048828125,28.125,20962570.3125,99.82176339285715
6690,576,0.048828125,28.125,20962598.4375,99.82189732142858
6691,576,0.048828125,28.125,20962626.5625,99.82203125
6692,576,0.048828125,28.125,20962654.6875,99.82216517857142
6693,576,0.048828125,28.125,20962682.8125,99.82229910714285
6694,576,0.048828125,28.125,20962710.9375,99.82243303571428
6695,576,0.048828125,28.125,20962739.0625,99.82256696428571
6696,576,0.048828125,28.125,20962767.1875,99.82270089285714
6697,576,0.048828125,28.125,20962795.3125,99.82283482142857
6698,576,0.048828125,28.125,20962823.4375,99.82296875
